text	label	truth
My card is just not working at this time.	virtual_card_not_working	virtual_card_not_working
I would like to verify the source of my money	transfer_into_account	verify_source_of_funds
What's the right way to activate my card?	verify_top_up	activate_my_card
Hey I want to buy some crypto but the app doesn't allow me to! What's the issue, I really want to exchange this	card_arrival	beneficiary_not_allowed
I topped up but the app reverted it	top_up_reverted	top_up_reverted
I am still waiting for a money transfer to show	compromised_card	pending_transfer
When will the $1 transaction be credited to me?	top_up_reverted	extra_charge_on_statement
When will a transfer reach my account?	supported_cards_and_currencies	transfer_timing
There is a fee I don't recognize on my statement.	atm_support	extra_charge_on_statement
Can you provide a reason as to why my transfer did not work?	failed_transfer	failed_transfer
I need to use a European card for a top up, what will the charge be?	top_up_reverted	top_up_by_card_charge
I don't know where to look to find my PIN.	get_physical_card	get_physical_card
I need to get an actual card so that I can use it for in person transactions. How would I do this?	card_swallowed	order_physical_card
Could you help me reactivate my card? It was previously lost, but I found it this morning in my jacket.	failed_transfer	card_linking
How do I avoid getting charged a fee on my card?	transfer_fee_charged	card_payment_fee_charged
I tried to transfer money but it said it wasn't possible? I've done this before and it worked why isn't it working now?	pending_transfer	beneficiary_not_allowed
I took out cash abroad and the exchange rate isn't correct.	fiat_currency_support	wrong_exchange_rate_for_cash_withdrawal
Hello, I found the card I misplaced and I need to reactive it, how do I do that?	card_swallowed	card_linking
Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?	unable_to_verify_identity	card_payment_fee_charged
Which ATM's accept my card?	atm_support	atm_support
Hi,I tried to get some money out but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.	transfer_not_received_by_recipient	pending_cash_withdrawal
I transferred money and was charged and want to know why.	declined_transfer	transfer_fee_charged
I live in the US, how long will it take for delivery?	order_physical_card	card_delivery_estimate
how to activate card?	card_not_working	activate_my_card
I found an unauthorized card payment	card_payment_wrong_exchange_rate	card_payment_not_recognised
I am from the EU, can I sign up?	getting_spare_card	country_support
Oh no!  I lost my card!  Help!	verify_top_up	lost_or_stolen_card
When should I expect my card?	verify_top_up	card_delivery_estimate
I initiated a Bank transfer form Europe, how long will this take?	pending_top_up	transfer_timing
Is there any nearby ATM's?	Refund_not_showing_up	atm_support
Get an item refund	top_up_by_cash_or_cheque	request_refund
I have an unauthorized transaction on my statement	cash_withdrawal_not_recognised	card_payment_not_recognised
Help! I forgot my PIN and have been locked out of using my card.	get_physical_card	pin_blocked
I received my new card, but I don't see it in the app anywhere.  What do I do?	card_arrival	card_linking
Unknown direct deposit	fiat_currency_support	direct_debit_payment_not_recognised
I still have not received my new card, I ordered over a week ago.	pending_transfer	card_arrival
how much can i top up?	transaction_charged_twice	top_up_limits
Why is my transfer not done yet?	getting_virtual_card	pending_transfer
What do I do if an ATM ate my card?	card_not_working	card_swallowed
My transaction was just declined when I was using my disposable virtual card. What can I do?	terminate_account	virtual_card_not_working
I didn't buy this twice	wrong_exchange_rate_for_cash_withdrawal	transaction_charged_twice
Is there a way to top-up automatically?	getting_virtual_card	automatic_top_up
i was charged when i used a us issued card. why and what cards are free to use to add money	cash_withdrawal_charge	top_up_by_card_charge
The exchange rate for my transaction last Saturday seems to have been wrong I got charged extra.  Please fix.	card_payment_wrong_exchange_rate	card_payment_wrong_exchange_rate
I want to order another crad	top_up_limits	getting_spare_card
Could it be that I deactivated my card, its not working?	pending_top_up	card_not_working
What are the fees for top ups?	top_up_by_card_charge	top_up_by_card_charge
Is it possible to receive a Visa and a MasterCard?	visa_or_mastercard	visa_or_mastercard
How can I fix a problem where my virtual card is rejected?	pin_blocked	virtual_card_not_working
Can you explain why there is a payment showing twice?	declined_card_payment	transaction_charged_twice
There must be an issue, why has my card been cancelled?	order_physical_card	reverted_card_payment?
I would like to know why my payment is still pending, can you help?	compromised_card	pending_transfer
Can I request a physical card?	getting_spare_card	order_physical_card
Is PIN delivered separately?	exchange_via_app	get_physical_card
How do I delete my account?	verify_my_identity	terminate_account
I topped up by card a while ago and it's still pending, surely it should be done by now?	balance_not_updated_after_bank_transfer	pending_top_up
What is stopping my money from transferring?	lost_or_stolen_card	failed_transfer
Why am I seeing a transfer fee?	transfer_fee_charged	transfer_fee_charged
My salary is in GBP; how can I note this in the app?	automatic_top_up	receiving_money
I requested a refund and it is missing.	Refund_not_showing_up	Refund_not_showing_up
A wrong exchange rate was applied to a transaction made abroad.	card_payment_wrong_exchange_rate	wrong_exchange_rate_for_cash_withdrawal
My contanctless has stopped working	get_disposable_virtual_card	contactless_not_working
I am seeing an extra fee on my statement what is that for?	exchange_rate	extra_charge_on_statement
Help me locate the nearest ATM.	card_not_working	atm_support
When I top up what are the amoutn limits.	activate_my_card	top_up_limits
I want to change my name.	top_up_limits	edit_personal_details
I bought some things this morning but the payment shows that it is pending	top_up_by_cash_or_cheque	pending_card_payment
When will I get my card?	verify_top_up	card_arrival
What countries do you support?	reverted_card_payment?	country_support
I am confused as to why my transfer could still be pending.	passcode_forgotten	pending_transfer
What are the fees to get a physical card?	top_up_by_card_charge	order_physical_card
It appears that I am being double charged for some items that I have purchased this past week.  Please review and correct.	exchange_charge	transaction_charged_twice
When will my card payment be done pending?	activate_my_card	pending_card_payment
I transferred the wrong amount and would like to cancel the transaction.	beneficiary_not_allowed	cancel_transfer
How do I change my address?	top_up_limits	edit_personal_details
